Age,Education_Level,Years_of_Experience,Industry,Job_Role,Company_Size,Job_Level,Routine_Task_Percentage,Creativity_Requirement,Human_Interaction_Level,AI_Adoption_Level,Number_of_AI_Tools_Used,AI_Usage_Hours_Per_Week,Tasks_Automated_Percentage,AI_Training_Hours,Layoff_Risk,AI_Adoption_Score,Job_Level_Score,Education_Score,Company_Size_Score,Layoff_Risk_Score,Automation_Exposure_Index,Human_Creative_Protection_Index,AI_Intensity_Index,Experience_Band,Age_Band,Risk_Binary
31,Bachelor's,10,Healthcare,Medical Assistant,Small,Mid,90,23,23,High,5,22,57,41,High,2,1,1,0,2,76.19716425896202,23.0,74.44444444444444,8-15,31-40,High
60,Bachelor's,9,Telecom,Operations Analyst,Large,Mid,79,6,29,Medium,5,11,78,14,High,1,1,1,2,2,66.32223113964687,17.5,45.55555555555556,8-15,51-60,High
36,Master's,10,IT,ML Engineer,Small,Senior,42,50,34,Medium,5,12,36,8,Low,1,2,2,0,0,43.512573568753346,42.0,46.666666666666664,8-15,31-40,Not_High
44,Bachelor's,12,Telecom,Operations Analyst,Medium,Senior,43,51,71,Low,0,2,30,2,Low,0,2,1,1,0,17.124799357945424,61.0,2.2222222222222223,8-15,41-50,Not_High
25,Bachelor's,4,Education,Academic Coordinator,Medium,Senior,56,40,53,Medium,2,11,54,19,Low,1,2,1,1,0,45.23542001070091,46.5,35.55555555555556,4-7,21-30,Not_High
33,High School,12,Healthcare,Medical Assistant,Small,Mid,39,63,77,Low,2,4,24,0,Low,0,1,0,0,0,19.248929909042268,70.0,11.111111111111112,8-15,31-40,Not_High
39,Master's,10,IT,ML Engineer,Small,Entry,73,30,76,Medium,2,13,33,27,Medium,1,0,2,0,1,44.396067415730336,53.0,37.77777777777778,8-15,31-40,Not_High
36,Bachelor's,12,Manufacturing,Quality Engineer,Small,Entry,69,40,70,Low,0,3,62,9,High,0,0,1,0,2,33.85165864098448,55.0,3.3333333333333335,8-15,31-40,High
24,High School,3,IT,ML Engineer,Large,Entry,55,61,86,Low,2,4,27,2,Medium,0,0,0,2,1,24.853531300160515,73.5,11.111111111111112,0-3,21-30,Not_High
50,Bachelor's,11,IT,ML Engineer,Small,Mid,86,13,45,High,10,29,71,45,High,2,1,1,0,2,91.43927233814875,29.0,98.88888888888889,8-15,41-50,High
60,Bachelor's,12,Healthcare,Medical Assistant,Medium,Mid,32,70,58,Low,1,3,20,3,Low,0,1,1,1,0,13.542001070090958,64.0,6.666666666666667,8-15,51-60,Not_High
45,Master's,2,Finance,Accountant,Small,Entry,44,46,78,Low,0,3,35,9,Medium,0,0,2,0,1,18.82691278758695,62.0,3.3333333333333335,0-3,41-50,Not_High
49,Bachelor's,7,Healthcare,Nurse,Medium,Entry,68,36,94,Medium,3,6,64,10,High,1,0,1,1,2,54.11583734617442,65.0,33.33333333333333,4-7,41-50,High
60,High School,7,Finance,Auditor,Medium,Mid,60,32,79,Medium,5,12,53,25,High,1,1,0,1,2,53.6449973247726,55.5,46.666666666666664,4-7,51-60,High
52,High School,6,Healthcare,Health Analyst,Small,Mid,28,58,24,Low,2,0,20,0,Low,0,1,0,0,0,14.85152487961477,41.0,6.666666666666667,4-7,51-60,Not_High
36,High School,10,Retail,Store Manager,Medium,Entry,62,44,73,Medium,4,8,60,27,High,1,0,0,1,2,53.70652755484217,58.5,38.88888888888889,8-15,31-40,High
58,Bachelor's,20,Education,Academic Coordinator,Large,Mid,67,33,87,Medium,2,14,30,24,Low,1,1,1,2,0,41.767656500802566,60.0,38.888888888888886,15+,51-60,Not_High
56,Bachelor's,3,Education,Teacher,Medium,Entry,46,57,72,Low,1,3,43,6,Medium,0,0,1,1,1,24.169341894060995,64.5,6.666666666666667,0-3,51-60,Not_High
38,Bachelor's,0,Telecom,Support Specialist,Medium,Entry,60,45,90,Medium,3,10,38,26,High,1,0,1,1,2,44.431514178705186,67.5,37.77777777777778,0-3,31-40,High
29,High School,8,Finance,Financial Analyst,Medium,Mid,87,0,21,Medium,5,14,54,25,High,1,1,0,1,2,61.96161048689138,10.5,48.88888888888889,8-15,21-30,High
21,PhD,0,Telecom,Operations Analyst,Small,Mid,23,85,45,Low,0,1,10,4,Low,0,1,3,0,0,5.554440877474585,65.0,1.1111111111111112,0-3,21-30,Not_High
46,Master's,13,IT,ML Engineer,Medium,Entry,70,25,88,Low,1,5,48,0,Medium,0,0,2,1,1,32.716693418940615,56.5,8.88888888888889,8-15,41-50,Not_High
25,Bachelor's,4,Telecom,Operations Analyst,Large,Mid,49,63,80,Low,0,5,22,6,Low,0,1,1,2,0,16.663322632423753,71.5,5.555555555555555,4-7,21-30,Not_High
22,Master's,1,Telecom,Operations Analyst,Medium,Entry,86,1,30,Medium,5,6,45,13,High,1,0,2,1,2,59.13590155163189,15.5,40.0,0-3,21-30,High
24,Bachelor's,3,Healthcare,Health Analyst,Large,Senior,34,63,90,Low,1,2,18,3,Low,0,2,1,2,0,13.575441412520064,76.5,5.555555555555556,0-3,21-30,Not_High
57,High School,10,Finance,Accountant,Medium,Entry,61,52,36,Medium,5,9,34,25,High,1,0,0,1,2,48.60553772070626,44.0,43.333333333333336,8-15,51-60,High
50,Master's,12,Logistics,Supply Chain Analyst,Medium,Entry,14,73,84,Low,2,0,11,2,Low,0,0,2,1,0,8.15676832530765,78.5,6.666666666666667,8-15,41-50,Not_High
27,Master's,6,Finance,Financial Analyst,Medium,Entry,86,25,37,Medium,4,11,44,18,High,1,0,2,1,2,56.3550026752274,31.0,42.22222222222222,4-7,21-30,High
51,PhD,11,Retail,Store Manager,Small,Mid,42,55,92,Low,0,0,25,8,Low,0,1,3,0,0,15.422685928303906,73.5,0.0,8-15,51-60,Not_High
41,Bachelor's,5,IT,ML Engineer,Large,Mid,38,79,55,Low,0,4,19,3,Low,0,1,1,2,0,12.54681647940075,67.0,4.444444444444445,4-7,41-50,Not_High
33,High School,4,IT,Software Engineer,Large,Mid,19,78,42,Low,0,4,16,4,Low,0,1,0,2,0,6.049357945425362,60.0,4.444444444444445,4-7,31-40,Not_High
47,Bachelor's,12,Retail,Sales Associate,Small,Mid,81,17,84,Medium,4,7,76,10,High,1,1,1,0,2,63.85567148207597,50.5,37.77777777777778,8-15,41-50,High
52,Master's,10,IT,Software Engineer,Large,Entry,32,65,74,Low,0,3,31,6,Low,0,0,2,2,0,14.131888710540396,69.5,3.3333333333333335,8-15,51-60,Not_High
37,Bachelor's,10,Retail,Store Manager,Small,Entry,46,33,83,Low,1,2,21,0,Medium,0,0,1,0,1,17.98956661316212,58.0,5.555555555555556,8-15,31-40,Not_High
26,PhD,5,Healthcare,Nurse,Medium,Entry,15,79,83,Low,1,5,9,2,Low,0,0,3,1,0,5.39258962011771,81.0,8.88888888888889,4-7,21-30,Not_High
28,High School,7,Education,Academic Coordinator,Medium,Entry,73,43,34,Medium,4,14,52,25,High,1,0,0,1,2,54.73314606741573,38.5,45.55555555555556,4-7,21-30,High
41,Bachelor's,7,Telecom,Operations Analyst,Medium,Entry,40,51,85,Low,0,1,36,5,Medium,0,0,1,1,1,17.91733547351525,68.0,1.1111111111111112,4-7,41-50,Not_High
58,High School,4,Telecom,Network Engineer,Medium,Mid,15,94,50,Low,0,2,14,5,Low,0,1,0,1,0,4.297084002140182,72.0,2.2222222222222223,4-7,51-60,Not_High
51,Master's,8,Manufacturing,Quality Engineer,Small,Mid,56,49,25,Low,2,4,35,8,Medium,0,1,2,0,1,27.398341359015514,37.0,11.111111111111112,8-15,51-60,Not_High
30,Bachelor's,8,IT,ML Engineer,Large,Mid,69,41,25,Medium,5,5,53,18,High,1,1,1,2,2,56.323568753344034,33.0,38.88888888888889,8-15,21-30,High
51,Bachelor's,5,Telecom,Operations Analyst,Medium,Mid,30,83,35,Low,1,5,29,8,Low,0,1,1,1,0,15.474852862493313,59.0,8.88888888888889,4-7,51-60,Not_High
32,Bachelor's,11,Finance,Accountant,Medium,Entry,41,50,90,Low,2,4,29,7,Medium,0,0,1,1,1,21.248662386302836,70.0,11.111111111111112,8-15,31-40,Not_High
22,Bachelor's,1,Retail,Inventory Analyst,Large,Entry,54,40,27,Low,0,5,27,2,High,0,0,1,2,2,19.555912252541468,33.5,5.555555555555555,0-3,21-30,High
23,Master's,2,IT,Software Engineer,Large,Mid,68,26,33,Medium,2,12,65,23,High,1,1,2,2,2,51.89673622257892,29.5,36.66666666666667,0-3,21-30,High
26,Bachelor's,0,Retail,Inventory Analyst,Large,Mid,54,35,58,Medium,3,6,35,19,High,1,1,1,2,2,41.80310326377742,46.5,33.33333333333333,0-3,21-30,High
29,Bachelor's,0,Logistics,Supply Chain Analyst,Small,Entry,19,81,87,Low,2,4,9,8,Low,0,0,1,0,0,9.0830658105939,84.0,11.111111111111112,0-3,21-30,Not_High
22,Bachelor's,1,Education,Research Assistant,Medium,Entry,40,64,35,Low,2,4,31,0,Medium,0,0,1,1,1,21.512841091492778,49.5,11.111111111111112,0-3,21-30,Not_High
59,Bachelor's,17,Finance,Auditor,Large,Entry,59,40,50,Medium,5,7,43,18,Medium,1,0,1,2,1,50.53838951310862,45.0,41.111111111111114,15+,51-60,Not_High
57,Bachelor's,8,Education,Research Assistant,Medium,Entry,82,11,35,Medium,4,10,67,14,High,1,0,1,1,2,61.625200642054565,23.0,41.111111111111114,8-15,51-60,High
45,Bachelor's,13,Healthcare,Medical Assistant,Large,Entry,12,99,32,Low,0,4,6,7,Low,0,0,1,2,0,1.157035848047084,65.5,4.444444444444445,8-15,41-50,Not_High
40,Bachelor's,16,Retail,Store Manager,Large,Entry,20,100,81,Low,2,1,15,5,Low,0,0,1,2,0,11.066078116639915,90.5,7.777777777777778,15+,31-40,Not_High
21,Master's,0,IT,ML Engineer,Medium,Entry,86,0,34,High,9,19,67,60,High,2,0,2,1,2,87.81567683253077,17.0,84.44444444444444,0-3,21-30,High
57,Bachelor's,6,Manufacturing,Quality Engineer,Small,Entry,25,68,94,Low,1,4,21,6,Medium,0,0,1,0,1,11.73956661316212,81.0,7.777777777777778,4-7,51-60,Not_High
59,Bachelor's,11,Education,Research Assistant,Medium,Mid,67,11,64,Medium,3,9,34,26,Medium,1,1,1,1,1,45.391252006420544,37.5,36.66666666666667,8-15,51-60,Not_High
24,Master's,3,Telecom,Network Engineer,Large,Senior,42,68,39,Low,2,0,26,0,Low,0,2,2,2,0,20.7035848047084,53.5,6.666666666666667,0-3,21-30,Not_High
58,Bachelor's,10,Retail,Inventory Analyst,Medium,Mid,88,0,57,High,9,22,82,59,High,2,1,1,1,2,92.62439807383628,28.5,87.77777777777777,8-15,51-60,High
52,High School,10,Manufacturing,Quality Engineer,Small,Mid,22,59,69,Low,2,2,11,2,Medium,0,1,0,0,1,10.537720706260032,64.0,8.88888888888889,8-15,51-60,Not_High
49,PhD,8,Retail,Sales Associate,Medium,Mid,36,66,89,Low,2,4,30,7,Low,0,1,3,1,0,20.04146602461209,77.5,11.111111111111112,8-15,41-50,Not_High
42,Master's,6,Manufacturing,Quality Engineer,Medium,Entry,16,79,46,Low,1,4,9,0,Low,0,0,2,1,0,5.690208667736758,62.5,7.777777777777778,4-7,41-50,Not_High
25,High School,4,Finance,Auditor,Small,Mid,37,78,55,Low,1,1,28,9,Medium,0,1,0,0,1,17.27728731942215,66.5,4.444444444444445,4-7,21-30,Not_High
36,High School,7,Manufacturing,Quality Engineer,Medium,Entry,59,27,42,Medium,5,14,31,19,High,1,0,0,1,2,47.16760299625468,34.5,48.88888888888889,4-7,31-40,High
52,High School,10,IT,Data Analyst,Small,Mid,42,60,73,Low,1,1,35,1,Medium,0,1,0,0,1,20.731674692348847,66.5,4.444444444444445,8-15,51-60,Not_High
48,Bachelor's,3,Telecom,Network Engineer,Small,Entry,40,51,92,Low,2,1,36,0,Medium,0,0,1,0,1,22.917335473515248,71.5,7.777777777777778,0-3,41-50,Not_High
45,Bachelor's,11,Healthcare,Nurse,Medium,Entry,36,67,81,Low,2,2,26,7,Low,0,0,1,1,0,18.91787051899411,74.0,8.88888888888889,8-15,41-50,Not_High
30,Bachelor's,1,IT,Data Analyst,Large,Entry,83,0,48,High,5,21,73,34,High,2,0,1,2,2,78.60821294810059,24.0,73.33333333333334,0-3,21-30,High
42,Master's,0,Finance,Auditor,Small,Senior,89,10,34,High,7,27,67,21,High,2,2,2,0,2,83.70853397538791,22.0,86.66666666666667,0-3,41-50,High
22,Master's,1,Retail,Store Manager,Large,Entry,53,24,69,Medium,5,11,31,5,High,1,0,2,2,2,45.381888710540395,46.5,45.55555555555556,0-3,21-30,High
37,Bachelor's,6,Manufacturing,Operator,Large,Entry,27,62,83,Low,2,0,20,7,Medium,0,0,1,2,1,14.55390583199572,72.5,6.666666666666667,4-7,31-40,Not_High
40,Bachelor's,15,Retail,Inventory Analyst,Medium,Mid,29,55,78,Low,1,3,19,6,Low,0,1,1,1,0,12.368245050829321,66.5,6.666666666666667,8-15,31-40,Not_High
53,Bachelor's,15,Manufacturing,Quality Engineer,Small,Mid,85,3,46,Medium,2,13,44,12,High,1,1,1,0,2,51.05738362760835,24.5,37.77777777777778,8-15,51-60,High
34,Master's,11,Logistics,Supply Chain Analyst,Medium,Senior,23,73,78,Low,1,4,16,4,Low,0,2,2,1,0,9.739834135901551,75.5,7.777777777777778,8-15,31-40,Not_High
35,Bachelor's,6,Retail,Inventory Analyst,Medium,Entry,27,52,67,Low,2,4,25,9,Medium,0,0,1,1,1,15.958400214018193,59.5,11.111111111111112,4-7,31-40,Not_High
21,High School,0,Manufacturing,Production Supervisor,Medium,Mid,18,73,30,Low,2,0,14,0,Medium,0,1,0,1,1,10.189941144997325,51.5,6.666666666666667,0-3,21-30,Not_High
27,High School,0,IT,Data Analyst,Medium,Entry,54,36,23,Low,2,5,50,4,High,0,0,0,1,2,31.016586409844837,29.5,12.222222222222223,0-3,21-30,High
58,Bachelor's,1,IT,Software Engineer,Medium,Mid,24,68,42,Low,2,1,12,4,Low,0,1,1,1,0,11.413857677902621,55.0,7.777777777777778,0-3,51-60,Not_High
30,High School,9,Healthcare,Medical Assistant,Medium,Senior,91,16,92,High,7,15,83,71,Medium,2,2,0,1,1,88.7981540930979,54.0,73.33333333333334,8-15,21-30,Not_High
51,Bachelor's,10,Retail,Sales Associate,Small,Entry,78,16,36,Medium,3,14,76,22,High,1,0,1,0,2,60.46281433921883,26.0,42.22222222222222,8-15,51-60,High
48,Bachelor's,6,Telecom,Operations Analyst,Large,Senior,37,55,69,Low,2,1,35,4,Low,0,2,1,2,0,21.743579454253613,62.0,7.777777777777778,4-7,41-50,Not_High
49,Bachelor's,5,Education,Academic Coordinator,Small,Mid,29,74,73,Low,1,3,20,7,Low,0,1,1,0,0,12.649143927233814,73.5,6.666666666666667,4-7,41-50,Not_High
56,Master's,13,Telecom,Operations Analyst,Small,Senior,83,20,78,Medium,5,5,70,23,Medium,1,2,2,0,1,65.26551631888711,49.0,38.88888888888889,8-15,51-60,Not_High
54,Master's,5,Healthcare,Medical Assistant,Medium,Mid,16,87,80,Low,1,3,9,2,Low,0,1,2,1,0,5.690208667736758,83.5,6.666666666666667,4-7,51-60,Not_High
55,Master's,7,Logistics,Dispatcher,Medium,Entry,48,54,23,Low,1,3,47,2,High,0,0,2,1,2,25.88817549491707,38.5,6.666666666666667,4-7,51-60,High
51,Master's,9,Manufacturing,Operator,Small,Senior,85,18,41,Medium,4,14,67,24,High,1,2,2,0,2,62.51805778491172,29.5,45.55555555555556,8-15,51-60,High
29,Master's,8,Retail,Store Manager,Small,Mid,62,53,89,Low,0,3,48,2,Medium,0,1,2,0,1,27.835741037988228,71.0,3.3333333333333335,8-15,21-30,Not_High
41,Bachelor's,6,Finance,Accountant,Large,Mid,56,24,64,Low,1,2,31,5,Medium,0,1,1,2,1,23.77474585339754,44.0,5.555555555555556,4-7,41-50,Not_High
58,Bachelor's,21,IT,ML Engineer,Small,Mid,55,39,27,Medium,3,5,47,29,Medium,1,1,1,0,1,45.4715088282504,33.0,32.22222222222222,15+,51-60,Not_High
52,Bachelor's,10,IT,Software Engineer,Medium,Entry,38,69,43,Low,0,1,31,0,Medium,0,0,1,1,1,15.917602996254681,56.0,1.1111111111111112,8-15,51-60,Not_High
47,Bachelor's,8,Manufacturing,Production Supervisor,Medium,Mid,77,7,53,Medium,2,6,73,7,High,1,1,1,1,2,56.82249866238631,30.0,30.0,8-15,41-50,High
45,Bachelor's,11,Manufacturing,Quality Engineer,Large,Entry,46,59,24,Low,0,4,23,6,High,0,0,1,2,2,16.051364365971107,41.5,4.444444444444445,8-15,41-50,High
56,High School,3,Telecom,Operations Analyst,Large,Mid,13,88,35,Low,2,1,8,2,Low,0,1,0,2,0,7.01645264847512,61.5,7.777777777777778,0-3,51-60,Not_High
45,Master's,7,Healthcare,Nurse,Large,Entry,14,80,83,Low,1,0,13,4,Low,0,0,2,2,0,6.21856607811664,81.5,3.3333333333333335,4-7,41-50,Not_High
31,Master's,7,IT,Data Analyst,Small,Entry,80,23,66,Medium,4,8,44,15,High,1,0,2,0,2,54.569288389513105,44.5,38.88888888888889,4-7,31-40,High
25,High School,4,Retail,Inventory Analyst,Medium,Entry,84,26,87,Medium,3,6,40,13,High,1,0,0,1,2,52.13616907437132,56.5,33.33333333333333,4-7,21-30,High
27,Bachelor's,6,Retail,Sales Associate,Medium,Mid,17,73,32,Low,0,3,9,9,Low,0,1,1,1,0,3.4878277153558055,52.5,3.3333333333333335,4-7,21-30,Not_High
49,Bachelor's,8,Education,Teacher,Large,Entry,64,41,99,Medium,4,12,43,9,Medium,1,0,1,2,1,49.52648475120386,70.0,43.333333333333336,8-15,41-50,Not_High
39,Bachelor's,9,Manufacturing,Quality Engineer,Medium,Mid,27,75,49,Low,0,0,12,9,Low,0,1,1,1,0,7.3067148207597645,62.0,0.0,8-15,31-40,Not_High
41,Bachelor's,10,IT,Data Analyst,Medium,Mid,91,0,93,High,9,15,44,73,Medium,2,1,1,1,1,82.84309791332262,46.5,80.0,8-15,41-50,Not_High
24,Master's,3,IT,Software Engineer,Large,Mid,49,41,40,Medium,2,5,42,10,Medium,1,1,2,2,1,39.781300160513645,40.5,28.888888888888886,0-3,21-30,Not_High
60,High School,11,Manufacturing,Production Supervisor,Small,Mid,21,74,34,Low,2,1,14,3,Medium,0,1,0,0,1,11.082798287854468,54.0,7.777777777777778,8-15,51-60,Not_High
39,Master's,14,Manufacturing,Quality Engineer,Large,Entry,13,84,93,Low,1,4,11,3,Low,0,0,2,2,0,5.359149277688603,88.5,7.777777777777778,8-15,31-40,Not_High
23,Master's,2,Retail,Store Manager,Medium,Mid,94,0,94,Medium,3,6,93,14,High,1,1,2,1,2,70.0,47.0,33.33333333333333,0-3,21-30,High
50,Bachelor's,16,IT,Data Analyst,Medium,Entry,13,100,26,Low,0,2,12,3,Low,0,0,1,1,0,3.1400481540930976,63.0,2.2222222222222223,15+,41-50,Not_High
33,Bachelor's,3,Healthcare,Nurse,Small,Entry,74,22,97,Medium,3,10,49,15,Medium,1,0,1,0,1,51.68806848582129,59.5,37.77777777777778,0-3,31-40,Not_High
22,Bachelor's,1,Finance,Accountant,Small,Mid,20,93,68,Low,2,1,14,0,Low,0,1,1,0,0,10.78517924023542,80.5,7.777777777777778,0-3,21-30,Not_High
40,Master's,10,Retail,Sales Associate,Small,Senior,50,41,25,Low,2,0,23,2,Low,0,2,2,0,0,22.241840556447297,33.0,6.666666666666667,8-15,31-40,Not_High
40,Master's,11,Manufacturing,Quality Engineer,Medium,Entry,63,51,28,Low,2,0,62,2,High,0,0,2,1,2,37.0659443552702,39.5,6.666666666666667,8-15,31-40,High
26,Bachelor's,5,IT,ML Engineer,Medium,Mid,26,73,87,Low,2,4,22,0,Low,0,1,1,1,0,14.81808453718566,80.0,11.111111111111112,4-7,21-30,Not_High
37,Master's,6,Logistics,Supply Chain Analyst,Medium,Mid,56,58,25,Medium,4,14,30,10,Medium,1,1,2,1,1,43.49384697699305,41.5,45.55555555555556,4-7,31-40,Not_High
21,Master's,0,Healthcare,Nurse,Large,Mid,48,62,75,Low,2,4,45,5,Medium,0,1,2,2,1,27.82637774210808,68.5,11.111111111111112,0-3,21-30,Not_High
52,PhD,0,Finance,Financial Analyst,Small,Entry,32,64,91,Low,1,1,15,6,Low,0,0,3,0,0,12.137506688068486,77.5,4.444444444444445,0-3,51-60,Not_High
26,Master's,5,Telecom,Network Engineer,Large,Mid,55,56,44,Medium,5,14,30,25,Medium,1,1,2,2,1,45.696227929374,50.0,48.88888888888889,4-7,21-30,Not_High
31,Bachelor's,10,IT,Data Analyst,Medium,Mid,20,85,68,Low,0,3,17,5,Low,0,1,1,1,0,6.627875869448903,76.5,3.3333333333333335,8-15,31-40,Not_High
27,Bachelor's,6,Telecom,Support Specialist,Medium,Mid,75,29,48,High,9,20,36,78,Medium,2,1,1,1,1,75.83400214018191,38.5,85.55555555555556,4-7,21-30,Not_High
38,Bachelor's,2,Telecom,Network Engineer,Small,Senior,94,17,47,High,10,28,60,64,High,2,2,1,0,2,90.73033707865167,32.0,97.77777777777779,0-3,31-40,High
53,Bachelor's,6,IT,ML Engineer,Medium,Mid,17,93,85,Low,1,0,8,8,Low,0,1,1,1,0,5.706928838951311,89.0,3.3333333333333335,4-7,51-60,Not_High
37,Master's,13,IT,ML Engineer,Medium,Mid,91,3,66,Medium,4,9,43,18,Medium,1,1,2,1,1,57.56219903691814,34.5,40.0,8-15,31-40,Not_High
56,Bachelor's,11,Finance,Financial Analyst,Medium,Mid,59,28,82,Medium,5,6,52,28,Medium,1,1,1,1,1,53.06647940074907,55.0,40.0,8-15,51-60,Not_High
43,Bachelor's,11,Manufacturing,Operator,Small,Mid,23,89,80,Low,0,0,14,7,Low,0,1,1,0,0,6.678036383092563,84.5,0.0,8-15,41-50,Not_High
50,High School,11,Logistics,Supply Chain Analyst,Medium,Senior,79,12,52,Medium,3,5,42,29,High,1,2,0,1,2,51.20987158908507,32.0,32.22222222222222,8-15,41-50,High
31,Bachelor's,8,Manufacturing,Production Supervisor,Small,Entry,59,28,81,Medium,3,14,29,13,High,1,0,1,0,2,41.6058052434457,54.5,42.22222222222222,8-15,31-40,High
25,Bachelor's,4,Manufacturing,Production Supervisor,Large,Entry,41,66,26,Low,0,1,28,5,High,0,0,1,2,2,15.967763509898342,46.0,1.1111111111111112,4-7,21-30,High
28,PhD,7,Retail,Inventory Analyst,Large,Senior,31,68,56,Low,1,2,26,3,Low,0,2,3,2,0,14.929775280898877,62.0,5.555555555555556,4-7,21-30,Not_High
48,Master's,7,Logistics,Supply Chain Analyst,Medium,Mid,93,34,62,High,8,23,43,32,High,2,1,2,1,2,80.65743713215623,48.0,85.55555555555556,4-7,41-50,High
44,Bachelor's,12,IT,ML Engineer,Large,Mid,41,63,41,Low,0,2,27,4,Low,0,1,1,2,0,15.686864633493848,52.0,2.2222222222222223,8-15,41-50,Not_High
23,High School,0,Telecom,Operations Analyst,Medium,Entry,32,56,84,Low,2,4,18,2,Medium,0,0,0,1,1,15.48020331728197,70.0,11.111111111111112,0-3,21-30,Not_High
30,Bachelor's,9,Logistics,Supply Chain Analyst,Small,Mid,56,37,64,Medium,2,10,42,22,Medium,1,1,1,0,1,41.86463349384697,50.5,34.444444444444436,8-15,21-30,Not_High
53,PhD,6,IT,Data Analyst,Small,Entry,13,91,53,Low,2,0,12,9,Low,0,0,3,0,0,8.140048154093098,72.0,6.666666666666667,4-7,51-60,Not_High
48,Master's,3,Education,Teacher,Medium,Entry,87,18,82,High,7,27,64,68,Medium,2,0,2,1,1,82.27059925093634,50.0,86.66666666666667,0-3,41-50,Not_High
25,High School,4,Education,Academic Coordinator,Medium,Mid,49,57,76,Low,1,3,36,2,Medium,0,1,0,1,1,23.09590690208668,66.5,6.666666666666667,4-7,21-30,Not_High
23,High School,2,Logistics,Dispatcher,Medium,Entry,71,22,24,Medium,3,12,34,13,High,1,0,0,1,2,46.58172819689674,23.0,40.00000000000001,0-3,21-30,High
32,High School,7,Healthcare,Medical Assistant,Large,Entry,87,17,46,High,9,30,46,75,High,2,0,0,2,2,82.21441947565543,31.5,96.66666666666667,4-7,31-40,High
47,High School,6,Education,Research Assistant,Small,Mid,33,74,30,Low,1,0,24,1,Low,0,1,0,0,0,14.963215623327983,52.0,3.3333333333333335,4-7,41-50,Not_High
36,Master's,5,Healthcare,Medical Assistant,Medium,Senior,82,17,27,Medium,2,11,57,6,Medium,1,2,2,1,1,53.81621187800963,22.0,35.55555555555556,4-7,31-40,Not_High
49,Master's,11,Education,Academic Coordinator,Small,Entry,71,9,59,Low,1,5,70,1,High,0,0,2,0,2,39.19408774745854,34.0,8.88888888888889,8-15,41-50,High
55,Master's,19,Healthcare,Health Analyst,Small,Entry,17,78,72,Low,0,0,12,1,Low,0,0,2,0,0,4.330524344569288,75.0,0.0,15+,51-60,Not_High
32,Bachelor's,6,Telecom,Support Specialist,Large,Mid,15,97,90,Low,0,4,10,0,Low,0,1,1,2,0,3.1734884965222045,93.5,4.444444444444445,4-7,31-40,Not_High
41,PhD,5,Logistics,Warehouse Manager,Medium,Senior,61,39,57,Medium,3,8,33,12,Low,1,2,3,1,0,43.32463884430177,48.0,35.55555555555556,4-7,41-50,Not_High
24,Bachelor's,3,Manufacturing,Production Supervisor,Medium,Mid,40,57,22,Low,2,5,38,2,Medium,0,1,1,1,1,23.47913322632424,39.5,12.222222222222223,0-3,21-30,Not_High
28,Bachelor's,7,Logistics,Dispatcher,Large,Senior,77,25,71,Medium,3,12,68,24,Medium,1,2,1,2,1,57.918004280363824,48.0,40.00000000000001,4-7,21-30,Not_High
40,Bachelor's,12,Telecom,Support Specialist,Medium,Senior,55,21,89,Medium,2,9,31,16,Low,1,2,1,1,0,38.47712680577849,55.0,33.33333333333333,8-15,31-40,Not_High
53,High School,12,Telecom,Network Engineer,Large,Entry,62,43,39,Medium,4,5,58,21,High,1,0,0,2,2,53.144729802033176,41.0,35.55555555555556,8-15,51-60,High
32,Bachelor's,9,Manufacturing,Production Supervisor,Large,Mid,66,19,29,Medium,2,7,46,14,High,1,1,1,2,2,45.964419475655426,24.0,31.11111111111111,8-15,31-40,High
32,Master's,11,Education,Academic Coordinator,Large,Senior,91,17,62,Medium,2,14,87,15,Medium,1,2,2,2,1,64.92174959871589,39.5,38.888888888888886,8-15,31-40,Not_High
41,Master's,13,Logistics,Warehouse Manager,Large,Mid,36,66,65,Low,2,5,23,1,Low,0,1,2,2,0,18.075173889780633,65.5,12.222222222222223,8-15,41-50,Not_High
37,Bachelor's,7,Healthcare,Nurse,Medium,Mid,15,94,85,Low,2,1,14,0,Low,0,1,1,1,0,9.297084002140183,89.5,7.777777777777778,4-7,31-40,Not_High
53,Bachelor's,7,Education,Research Assistant,Large,Entry,61,52,56,Medium,2,10,46,14,Medium,1,0,1,2,1,44.47632423756019,54.0,34.444444444444436,4-7,51-60,Not_High
33,Bachelor's,8,Healthcare,Health Analyst,Small,Entry,33,78,82,Low,0,4,26,4,Low,0,0,1,0,0,13.025013376136974,80.0,4.444444444444445,8-15,31-40,Not_High
25,Bachelor's,4,Education,Research Assistant,Medium,Mid,21,87,65,Low,0,5,19,7,Low,0,1,1,1,0,7.48729266987694,76.0,5.555555555555555,4-7,21-30,Not_High
43,High School,10,Healthcare,Health Analyst,Large,Entry,35,53,90,Low,2,4,24,8,Medium,0,0,0,2,1,18.058453718566074,71.5,11.111111111111112,8-15,41-50,Not_High
24,Bachelor's,3,Healthcare,Nurse,Large,Senior,52,35,76,Low,2,5,25,2,Low,0,2,1,2,0,23.398876404494384,55.5,12.222222222222223,0-3,21-30,Not_High
